연월,산업,시도,값
2025-09,부동산업,부산,399
2025-09,부동산업,대구,37
2025-09,부동산업,인천,107
2025-09,부동산업,광주,82
2025-09,부동산업,대전,33
2025-09,부동산업,울산,28
2025-09,부동산업,세종시,4
2025-09,부동산업,경기도,508
2025-09,부동산업,강원도,104
2025-09,부동산업,충청북도,37
2025-09,부동산업,충청남도,50
2025-09,부동산업,전라북도,212
2025-09,부동산업,전라남도,53
2025-09,부동산업,경상북도,67
2025-09,부동산업,경상남도,91
2025-09,부동산업,제주도,11
2025-09,"전문, 과학 및 기술 서비스업",전 체,5496
2025-09,"전문, 과학 및 기술 서비스업",서울,1506
2025-09,"전문, 과학 및 기술 서비스업",부산,495
2025-09,"전문, 과학 및 기술 서비스업",대구,209
2025-09,"전문, 과학 및 기술 서비스업",인천,248
2025-09,"전문, 과학 및 기술 서비스업",광주,103
2025-09,"전문, 과학 및 기술 서비스업",대전,156
2025-09,"전문, 과학 및 기술 서비스업",울산,163
2025-09,"전문, 과학 및 기술 서비스업",세종시,74
2025-09,"전문, 과학 및 기술 서비스업",경기도,1006
2025-09,"전문, 과학 및 기술 서비스업",강원도,149
2025-09,"전문, 과학 및 기술 서비스업",충청북도,123
2025-09,"전문, 과학 및 기술 서비스업",충청남도,198
2025-09,"전문, 과학 및 기술 서비스업",전라북도,171
2025-09,"전문, 과학 및 기술 서비스업",전라남도,185
2025-09,"전문, 과학 및 기술 서비스업",경상북도,294
2025-09,"전문, 과학 및 기술 서비스업",경상남도,369
2025-09,"전문, 과학 및 기술 서비스업",제주도,47
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",전 체,16897
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",서울,7337
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",부산,1104
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",대구,671
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",인천,804
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",광주,121
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",대전,486
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",울산,185
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",세종시,29
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",경기도,3613
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",강원도,168
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",충청북도,505
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",충청남도,270
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",전라북도,350
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",전라남도,161
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",경상북도,310
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",경상남도,681
2025-09,"사업시설 관리, 사업 지원 및 임대 서비스업",제주도,102
2025-09,"공공행정, 국방 및 사회보장 행정",전 체,3034
2025-09,"공공행정, 국방 및 사회보장 행정",서울,360
2025-09,"공공행정, 국방 및 사회보장 행정",부산,274
2025-09,"공공행정, 국방 및 사회보장 행정",대구,175
2025-09,"공공행정, 국방 및 사회보장 행정",인천,119
2025-09,"공공행정, 국방 및 사회보장 행정",광주,28
2025-09,"공공행정, 국방 및 사회보장 행정",대전,67
2025-09,"공공행정, 국방 및 사회보장 행정",울산,32
2025-09,"공공행정, 국방 및 사회보장 행정",세종시,7
2025-09,"공공행정, 국방 및 사회보장 행정",경기도,1100
2025-09,"공공행정, 국방 및 사회보장 행정",강원도,98
2025-09,"공공행정, 국방 및 사회보장 행정",충청북도,74
2025-09,"공공행정, 국방 및 사회보장 행정",충청남도,125
2025-09,"공공행정, 국방 및 사회보장 행정",전라북도,146
2025-09,"공공행정, 국방 및 사회보장 행정",전라남도,173
2025-09,"공공행정, 국방 및 사회보장 행정",경상북도,147
2025-09,"공공행정, 국방 및 사회보장 행정",경상남도,99
2025-09,"공공행정, 국방 및 사회보장 행정",제주도,10
2025-09,교육 서비스업,전 체,2282
2025-09,교육 서비스업,서울,330
2025-09,교육 서비스업,부산,169
2025-09,교육 서비스업,대구,99
2025-09,교육 서비스업,인천,100
2025-09,교육 서비스업,광주,85
2025-09,교육 서비스업,대전,77
2025-09,교육 서비스업,울산,50
2025-09,교육 서비스업,세종시,7
2025-09,교육 서비스업,경기도,472
2025-09,교육 서비스업,강원도,94
2025-09,교육 서비스업,충청북도,76
2025-09,교육 서비스업,충청남도,92
2025-09,교육 서비스업,전라북도,185
2025-09,교육 서비스업,전라남도,117
2025-09,교육 서비스업,경상북도,157
2025-09,교육 서비스업,경상남도,145
2025-09,교육 서비스업,제주도,27
2025-09,보건업 및 사회복지 서비스업,전 체,38962
2025-09,보건업 및 사회복지 서비스업,서울,5666
2025-09,보건업 및 사회복지 서비스업,부산,4216
2025-09,보건업 및 사회복지 서비스업,대구,2628
2025-09,보건업 및 사회복지 서비스업,인천,3363
2025-09,보건업 및 사회복지 서비스업,광주,607
2025-09,보건업 및 사회복지 서비스업,대전,470
2025-09,보건업 및 사회복지 서비스업,울산,680
2025-09,보건업 및 사회복지 서비스업,세종시,137
2025-09,보건업 및 사회복지 서비스업,경기도,10851
2025-09,보건업 및 사회복지 서비스업,강원도,963
2025-09,보건업 및 사회복지 서비스업,충청북도,772
2025-09,보건업 및 사회복지 서비스업,충청남도,875
2025-09,보건업 및 사회복지 서비스업,전라북도,1788
2025-09,보건업 및 사회복지 서비스업,전라남도,1175
2025-09,보건업 및 사회복지 서비스업,경상북도,1984
2025-09,보건업 및 사회복지 서비스업,경상남도,2564
2025-09,보건업 및 사회복지 서비스업,제주도,223
2025-09,"예술, 스포츠 및 여가관련 서비스업",전 체,940
2025-09,"예술, 스포츠 및 여가관련 서비스업",서울,154
2025-09,"예술, 스포츠 및 여가관련 서비스업",부산,85
2025-09,"예술, 스포츠 및 여가관련 서비스업",대구,12
2025-09,"예술, 스포츠 및 여가관련 서비스업",인천,19
2025-09,"예술, 스포츠 및 여가관련 서비스업",광주,34
2025-09,"예술, 스포츠 및 여가관련 서비스업",대전,8
2025-09,"예술, 스포츠 및 여가관련 서비스업",울산,3
2025-09,"예술, 스포츠 및 여가관련 서비스업",세종시,7
2025-09,"예술, 스포츠 및 여가관련 서비스업",경기도,139
2025-09,"예술, 스포츠 및 여가관련 서비스업",강원도,148
2025-09,"예술, 스포츠 및 여가관련 서비스업",충청북도,20
2025-09,"예술, 스포츠 및 여가관련 서비스업",충청남도,25
2025-09,"예술, 스포츠 및 여가관련 서비스업",전라북도,114
2025-09,"예술, 스포츠 및 여가관련 서비스업",전라남도,25
2025-09,"예술, 스포츠 및 여가관련 서비스업",경상북도,68
2025-09,"예술, 스포츠 및 여가관련 서비스업",경상남도,22
2025-09,"예술, 스포츠 및 여가관련 서비스업",제주도,57
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",전 체,3097
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",서울,499
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",부산,213
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",대구,114
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",인천,258
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",광주,28
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",대전,33
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",울산,84
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",세종시,11
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",경기도,756
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",강원도,129
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",충청북도,62
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",충청남도,123
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",전라북도,295
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",전라남도,86
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",경상북도,126
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",경상남도,256
2025-09,"협회 및 단체, 수리 및 기타 개인 서비스업",제주도,24
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,전 체,66
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,서울,49
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,부산,0
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,대구,0
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,인천,1
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,광주,0
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,대전,0
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,울산,0
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,세종시,0
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,경기도,15
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,강원도,0
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,충청북도,1
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,충청남도,0
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,전라북도,0
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,전라남도,0
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,경상북도,0
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,경상남도,0
2025-09,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,제주도,0
2025-09,국제 및 외국기관,전 체,27
2025-09,국제 및 외국기관,서울,0
2025-09,국제 및 외국기관,부산,0
2025-09,국제 및 외국기관,대구,0
2025-09,국제 및 외국기관,인천,0
2025-09,국제 및 외국기관,광주,0
2025-09,국제 및 외국기관,대전,0
2025-09,국제 및 외국기관,울산,0
2025-09,국제 및 외국기관,세종시,0
2025-09,국제 및 외국기관,경기도,27
2025-09,국제 및 외국기관,강원도,0
2025-09,국제 및 외국기관,충청북도,0
2025-09,국제 및 외국기관,충청남도,0
2025-09,국제 및 외국기관,전라북도,0
2025-09,국제 및 외국기관,전라남도,0
2025-09,국제 및 외국기관,경상북도,0
2025-09,국제 및 외국기관,경상남도,0
2025-09,국제 및 외국기관,제주도,0
2025-10,"농업, 임업 및 어업",전 체,3795
2025-10,"농업, 임업 및 어업",서울,35
2025-10,"농업, 임업 및 어업",부산,75
2025-10,"농업, 임업 및 어업",대구,15
2025-10,"농업, 임업 및 어업",인천,46
2025-10,"농업, 임업 및 어업",광주,15
2025-10,"농업, 임업 및 어업",대전,6
2025-10,"농업, 임업 및 어업",울산,18
2025-10,"농업, 임업 및 어업",세종시,19
2025-10,"농업, 임업 및 어업",경기도,623
2025-10,"농업, 임업 및 어업",강원도,598
2025-10,"농업, 임업 및 어업",충청북도,165
2025-10,"농업, 임업 및 어업",충청남도,507
2025-10,"농업, 임업 및 어업",전라북도,351
2025-10,"농업, 임업 및 어업",전라남도,697
2025-10,"농업, 임업 및 어업",경상북도,197
2025-10,"농업, 임업 및 어업",경상남도,362
2025-10,"농업, 임업 및 어업",제주도,66
2025-10,광업,전 체,70
2025-10,광업,서울,7
2025-10,광업,부산,7
2025-10,광업,대구,0
2025-10,광업,인천,1
2025-10,광업,광주,0
2025-10,광업,대전,0
2025-10,광업,울산,0
2025-10,광업,세종시,0
2025-10,광업,경기도,9
2025-10,광업,강원도,31
2025-10,광업,충청북도,4
2025-10,광업,충청남도,0
2025-10,광업,전라북도,3
2025-10,광업,전라남도,0
2025-10,광업,경상북도,4
2025-10,광업,경상남도,4
2025-10,광업,제주도,0
2025-10,제조업,전 체,41618
2025-10,제조업,서울,941
2025-10,제조업,부산,2138
2025-10,제조업,대구,1522
2025-10,제조업,인천,2119
2025-10,제조업,광주,758
2025-10,제조업,대전,282
2025-10,제조업,울산,1575
2025-10,제조업,세종시,231
2025-10,제조업,경기도,12656
2025-10,제조업,강원도,714
2025-10,제조업,충청북도,2842
2025-10,제조업,충청남도,3426
2025-10,제조업,전라북도,1729
2025-10,제조업,전라남도,1462
2025-10,제조업,경상북도,3655
2025-10,제조업,경상남도,5407
2025-10,제조업,제주도,161
2025-10,"전기, 가스, 증기 및 공기조절 공급업",전 체,78
2025-10,"전기, 가스, 증기 및 공기조절 공급업",서울,2
2025-10,"전기, 가스, 증기 및 공기조절 공급업",부산,1
2025-10,"전기, 가스, 증기 및 공기조절 공급업",대구,0
2025-10,"전기, 가스, 증기 및 공기조절 공급업",인천,1
2025-10,"전기, 가스, 증기 및 공기조절 공급업",광주,1
2025-10,"전기, 가스, 증기 및 공기조절 공급업",대전,0
2025-10,"전기, 가스, 증기 및 공기조절 공급업",울산,0
2025-10,"전기, 가스, 증기 및 공기조절 공급업",세종시,1
2025-10,"전기, 가스, 증기 및 공기조절 공급업",경기도,15
2025-10,"전기, 가스, 증기 및 공기조절 공급업",강원도,5
2025-10,"전기, 가스, 증기 및 공기조절 공급업",충청북도,2
2025-10,"전기, 가스, 증기 및 공기조절 공급업",충청남도,17
2025-10,"전기, 가스, 증기 및 공기조절 공급업",전라북도,12
2025-10,"전기, 가스, 증기 및 공기조절 공급업",전라남도,4
2025-10,"전기, 가스, 증기 및 공기조절 공급업",경상북도,7
2025-10,"전기, 가스, 증기 및 공기조절 공급업",경상남도,9
2025-10,"전기, 가스, 증기 및 공기조절 공급업",제주도,1
2025-10,"수도, 하수 및 폐기물 처리, 원료 재생업",전 체,1065
2025-10,"수도, 하수 및 폐기물 처리, 원료 재생업",서울,51
2025-10,"수도, 하수 및 폐기물 처리, 원료 재생업",부산,34
2025-10,"수도, 하수 및 폐기물 처리, 원료 재생업",대구,212
2025-10,"수도, 하수 및 폐기물 처리, 원료 재생업",인천,65
2025-10,"수도, 하수 및 폐기물 처리, 원료 재생업",광주,11
2025-10,"수도, 하수 및 폐기물 처리, 원료 재생업",대전,3
