사이트,회사명,공고제목,직무,경력,고용형태,지역,기술스택,마감일,공고URL,외부원본ID,수집시각,학력,급여,지역표기,출처
잡코리아부산,재단법인경암교육문화재단,재단 사무국 회계 경력직(팀장급) 사원 구인합니다...,,경력,계약직,부산 부산진구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5590288/Ext?siteCode=WN&sc=,worknet:5590288,2026-09-08 14:59:51,학력무관,"4,000만원 이상",부산 부산진구,worknet
잡코리아부산,대산직업전문학교,전기강사 모십니다,,경력,정규직,부산 연제구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5589894/Ext?siteCode=WN&sc=,worknet:5589894,2026-09-08 14:59:51,학력무관,350만원 이상(월),부산 연제구,worknet
잡코리아부산,늘곁에재가복지센터,해운대 마린시티 요양보호사님을 모집합니다.,,경력무관,정규직,부산 해운대구,,2026-09-14,https://www.jobkorea.co.kr/Recruit/GI_Read/5590617/Ext?siteCode=WN&sc=,worknet:5590617,2026-09-08 14:59:51,학력무관,,부산 해운대구,worknet
잡코리아부산,소망재가복지센터,[남산동] 재가요양보호사 모집,,경력무관,정규직,부산 금정구,,2026-09-24,https://www.jobkorea.co.kr/Recruit/GI_Read/5590421/Ext?siteCode=WN&sc=,worknet:5590421,2026-09-08 14:59:51,학력무관,,부산 금정구,worknet
잡코리아부산,소망재가복지센터,[주례동] 재가요양보호사 모집,,경력무관,정규직,부산 사상구,,2026-09-24,https://www.jobkorea.co.kr/Recruit/GI_Read/5590422/Ext?siteCode=WN&sc=,worknet:5590422,2026-09-08 14:59:51,학력무관,,부산 사상구,worknet
잡코리아부산,희망찬재가복지센터,[동구]요양보호사 구인,,경력무관,정규직,부산 동구,,2026-09-11,https://www.jobkorea.co.kr/Recruit/GI_Read/5590287/Ext?siteCode=WN&sc=,worknet:5590287,2026-09-08 14:59:51,학력무관,,부산 동구,worknet
잡코리아부산,부원씨지에스,도시가스 서비스센터(부산진구) 민원기사 구인,,경력무관,계약직,부산 부산진구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5590614/Ext?siteCode=WN&sc=,worknet:5590614,2026-09-08 14:59:51,학력무관,265만원 이상(월),부산 부산진구,worknet
잡코리아부산,서구케어재가노인주간보호센터,부선 서구 서구케어노인주간보호센터 사무원 모집,,경력무관,계약직,부산 서구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5590616/Ext?siteCode=WN&sc=,worknet:5590616,2026-09-08 14:59:51,학력무관,220~230만원(월),부산 서구,worknet
잡코리아부산,(내)뇌청춘재가복지센터,[금곡동] 재가요양보호사 모집,,경력무관,정규직,부산 북구,,2026-10-24,https://www.jobkorea.co.kr/Recruit/GI_Read/5590295/Ext?siteCode=WN&sc=,worknet:5590295,2026-09-08 14:59:51,학력무관,,부산 북구,worknet
잡코리아부산,성지유치원,[유치원] 급식 조리사 구인,,경력무관,계약직,부산 부산진구,,2026-09-18,https://www.jobkorea.co.kr/Recruit/GI_Read/5590428/Ext?siteCode=WN&sc=,worknet:5590428,2026-09-08 14:59:51,학력무관,168만원 이상(월),부산 부산진구,worknet
잡코리아부산,성심재가복지센터,[대연동] 재가요양보호사 모집(09:00-12:0...,,경력,정규직,부산 남구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5590285/Ext?siteCode=WN&sc=,worknet:5590285,2026-09-08 14:59:51,학력무관,,부산 남구,worknet
잡코리아부산,부산노인복지센터,[서동]요양보호사,,경력무관,정규직,부산 금정구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5590550/Ext?siteCode=WN&sc=,worknet:5590550,2026-09-08 14:59:51,학력무관,,부산 금정구,worknet
잡코리아부산,정성재가노인복지센터,부암동 재가요양보호사,,경력,정규직,부산 부산진구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5590333/Ext?siteCode=WN&sc=,worknet:5590333,2026-09-08 14:59:51,학력무관,,부산 부산진구,worknet
잡코리아부산,다나방문간호센터,[연산동]요양보호사,,경력무관,정규직,부산 연제구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5590549/Ext?siteCode=WN&sc=,worknet:5590549,2026-09-08 14:59:51,학력무관,,부산 연제구,worknet
잡코리아부산,(의)뵈뵈의료재단복있는요양병원,[기장/영양사] 복있는 요양병원 경력 영양사 구인...,,경력,정규직,부산 기장군,,2026-09-20,https://www.jobkorea.co.kr/Recruit/GI_Read/5590445/Ext?siteCode=WN&sc=,worknet:5590445,2026-09-08 14:59:51,학력무관,"2,900만원 이상",부산 기장군,worknet
잡코리아부산,보필재활주간복지센터,어르신주간보호센터 경력/신입 사회복지사 모집합니다,,경력,정규직,부산 연제구,,2026-10-24,https://www.jobkorea.co.kr/Recruit/GI_Read/5589826/Ext?siteCode=WN&sc=,worknet:5589826,2026-09-08 14:59:51,학력무관,225만원 이상(월),부산 연제구,worknet
잡코리아부산,누리봄어린이집,보육교직원 모집합니다.,,경력무관,정규직,부산 북구,,2026-10-24,https://www.jobkorea.co.kr/Recruit/GI_Read/5590039/Ext?siteCode=WN&sc=,worknet:5590039,2026-09-08 14:59:51,학력무관,215만원 이상(월),부산 북구,worknet
잡코리아부산,(내)뇌청춘재가복지센터,[구포동] 재가 요양보호사 모집,,경력무관,정규직,부산 북구,,2026-10-24,https://www.jobkorea.co.kr/Recruit/GI_Read/5590296/Ext?siteCode=WN&sc=,worknet:5590296,2026-09-08 14:59:51,학력무관,,부산 북구,worknet
잡코리아부산,삼인요양병원,3교대 간호사를 모집합니다.,,경력무관,정규직,부산 사상구,,2026-10-24,https://www.jobkorea.co.kr/Recruit/GI_Read/5590298/Ext?siteCode=WN&sc=,worknet:5590298,2026-09-08 14:59:51,학력무관,"3,000~3,500만원",부산 사상구,worknet
잡코리아부산,가람장애인자립생활센터,장애인 활동지원사 모집,,경력,정규직,부산 강서구,,2026-09-16,https://www.jobkorea.co.kr/Recruit/GI_Read/5590340/Ext?siteCode=WN&sc=,worknet:5590340,2026-09-08 14:59:51,학력무관,,부산 강서구,worknet
잡코리아부산,다온회계사무소,회계사무실 3년차이상 경력직 채용합니다.,,경력,정규직,부산 부산진구,,2026-09-30,https://www.jobkorea.co.kr/Recruit/GI_Read/5590615/Ext?siteCode=WN&sc=,worknet:5590615,2026-09-08 14:59:52,학력무관,"3,200~3,800만원",부산 부산진구,worknet
잡코리아부산,북부재가노인복지센터,"요양보호사 선생님 구합니다. (부산시 양정,현대아...",,경력무관,정규직,부산 부산진구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5590634/Ext?siteCode=WN&sc=,worknet:5590634,2026-09-08 14:59:52,학력무관,,부산 부산진구,worknet
잡코리아부산,다원노인복지센터,요양보호사 선생님을 구합니다.,,경력무관,정규직,부산 금정구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5590729/Ext?siteCode=WN&sc=,worknet:5590729,2026-09-08 14:59:52,학력무관,,부산 금정구,worknet
잡코리아부산,천케어재가복지,[구포동]재가요양보호사,,경력무관,정규직,부산 북구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5590548/Ext?siteCode=WN&sc=,worknet:5590548,2026-09-08 14:59:52,학력무관,,부산 북구,worknet
잡코리아부산,가안방문요양센터,[양정현대아파트] 3등급 여자 어르신 주6일(오후...,,경력무관,정규직,부산 부산진구,,2026-10-24,https://www.jobkorea.co.kr/Recruit/GI_Read/5590207/Ext?siteCode=WN&sc=,worknet:5590207,2026-09-08 14:59:52,학력무관,,부산 부산진구,worknet
잡코리아부산,금창토건주식회사,건설업 경리사무원 구인,,경력,정규직,부산 강서구,,2026-10-24,https://www.jobkorea.co.kr/Recruit/GI_Read/5590089/Ext?siteCode=WN&sc=,worknet:5590089,2026-09-08 14:59:52,고졸↑,200~230만원(월),부산 강서구,worknet
잡코리아부산,남해지방해양경찰청어린이집,안정적인 근무 환경과 함께 아동을 돌보는 따뜻한 ...,,경력무관,계약직,부산 영도구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5589853/Ext?siteCode=WN&sc=,worknet:5589853,2026-09-08 14:59:52,학력무관,113만원 이상(월),부산 영도구,worknet
잡코리아부산,북항마리나스포츠센터,북항마리나 상근직원 및 파트(수상안전근무자) 공개...,,경력무관,계약직,부산 중구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5590327/Ext?siteCode=WN&sc=,worknet:5590327,2026-09-08 14:59:52,학력무관,250만원 이상(월),부산 중구,worknet
잡코리아부산,북항마리나스포츠센터,북항마리나 상근직원(검사기기관리)공개모집 공고,,경력무관,계약직,부산 중구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5590328/Ext?siteCode=WN&sc=,worknet:5590328,2026-09-08 14:59:52,학력무관,340만원 이상(월),부산 중구,worknet
잡코리아부산,（주）정엔지니어링,(주)정엔지니어링-일광동원로얄듀크,,경력,정규직,부산 기장군,,2026-10-24,https://www.jobkorea.co.kr/Recruit/GI_Read/5591746/Ext?siteCode=WN&sc=,worknet:5591746,2026-09-08 14:59:52,학력무관,179만원 이상(월),부산 기장군,worknet
잡코리아부산,주식회사 윤코퍼레이션,[아미동]부산대학병원 미화원채용(단기계약)주간,,경력무관,계약직,부산 서구,,2026-09-15,https://www.jobkorea.co.kr/Recruit/GI_Read/5590991/Ext?siteCode=WN&sc=,worknet:5590991,2026-09-08 14:59:52,학력무관,231만원 이상(월),부산 서구,worknet
잡코리아부산,주식회사 하나종합관리,[채용대행] 동래 명륜2차 아이파크 미화원,,경력,계약직,부산 동래구,,2026-10-24,https://www.jobkorea.co.kr/Recruit/GI_Read/5593616/Ext?siteCode=WN&sc=,worknet:5593616,2026-09-08 14:59:52,학력무관,174만원 이상(월),부산 동래구,worknet
잡코리아부산,프로테크,MCT조작원 경력직 모집,,경력,정규직,부산 사상구,,2026-09-30,https://www.jobkorea.co.kr/Recruit/GI_Read/5616382/Ext?siteCode=WN&sc=,worknet:5616382,2026-09-08 14:59:52,학력무관,"3,000~6,000만원",부산 사상구,worknet
잡코리아부산,프로테크,프레스금형 제작 경력자 모집,,경력,정규직,부산 사상구,,2026-09-30,https://www.jobkorea.co.kr/Recruit/GI_Read/5616383/Ext?siteCode=WN&sc=,worknet:5616383,2026-09-08 14:59:52,학력무관,"3,000~6,000만원",부산 사상구,worknet
잡코리아부산,샬롬재가복지센터,연산동 4등급할아버지,,경력무관,정규직,부산 연제구,,2026-10-24,https://www.jobkorea.co.kr/Recruit/GI_Read/5588892/Ext?siteCode=WN&sc=,worknet:5588892,2026-09-08 14:59:52,학력무관,,부산 연제구,worknet
잡코리아부산,태광금속(주),관리팀장 모집,,경력,정규직,부산 강서구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5584695/Ext?siteCode=WN&sc=,worknet:5584695,2026-09-08 14:59:52,학력무관,"3,500~4,000만원",부산 강서구,worknet
잡코리아부산,가족사랑재가복지센터,4등급 할머니 재가요양보호사 모집,,경력무관,정규직,부산 서구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5585419/Ext?siteCode=WN&sc=,worknet:5585419,2026-09-08 14:59:52,학력무관,,부산 서구,worknet
잡코리아부산,다솔재가복지센터,요양보호사 모집,,경력무관,정규직,부산 해운대구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5584669/Ext?siteCode=WN&sc=,worknet:5584669,2026-09-08 14:59:52,학력무관,,부산 해운대구,worknet
잡코리아부산,동행재가노인복지센터,[주례동] 재가요양보호사 모집,,경력무관,정규직,부산 사상구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5585657/Ext?siteCode=WN&sc=,worknet:5585657,2026-09-08 14:59:52,학력무관,,부산 사상구,worknet
잡코리아부산,금하상사,야간 사출생산관리자 모집,,경력,정규직,부산 사상구,,2026-09-11,https://www.jobkorea.co.kr/Recruit/GI_Read/5584675/Ext?siteCode=WN&sc=,worknet:5584675,2026-09-08 14:59:52,학력무관,"3,600~4,000만원",부산 사상구,worknet
잡코리아부산,금석연마,생산직 직원 구함.,,경력무관,정규직,부산 사하구,,2026-10-20,https://www.jobkorea.co.kr/Recruit/GI_Read/5584665/Ext?siteCode=WN&sc=,worknet:5584665,2026-09-08 14:59:52,고졸↑,260만원 이상(월),부산 사하구,worknet
잡코리아부산,사하재활주간보호센터,[신평동]주간보호센터 요양보호사 모집,,경력무관,정규직,부산 사하구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5584666/Ext?siteCode=WN&sc=,worknet:5584666,2026-09-08 14:59:52,학력무관,215만원 이상(월),부산 사하구,worknet
잡코리아부산,동국금망공업사,금속가공기계조작및보조직 모집,,경력,정규직,부산 강서구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5585273/Ext?siteCode=WN&sc=,worknet:5585273,2026-09-08 14:59:52,학력무관,"3,400~3,800만원",부산 강서구,worknet
잡코리아부산,사회복지법인경성복지재단부산강서시니어클럽,사회복지법인경성복지재단 부산강서시니어클럽 노인일자...,,경력무관,계약직,부산 강서구,,,https://www.jobkorea.co.kr/Recruit/GI_Read/5585715/Ext?siteCode=WN&sc=,worknet:5585715,2026-09-08 14:59:52,학력무관,216만원 이상(월),부산 강서구,worknet
잡코리아부산,대한네트웍스 주식회사,출하 현장 직원 모집(지게차 미사용),,경력무관,계약직,부산 사하구,,2026-09-13,https://www.jobkorea.co.kr/Recruit/GI_Read/5585718/Ext?siteCode=WN&sc=,worknet:5585718,2026-09-08 14:59:52,학력무관,,부산 사하구,worknet
잡코리아부산,시원재가복지센터,금곡주공5단지 5일근무 5등급 4등급여자어르신,,경력무관,정규직,부산 북구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5584914/Ext?siteCode=WN&sc=,worknet:5584914,2026-09-08 14:59:52,학력무관,,부산 북구,worknet
잡코리아부산,주식회사 마린에프앤비,"수산물 제조 가공 / 생산직 정규직 모집 (포장,...",,경력,정규직,부산 서구,,2026-10-20,https://www.jobkorea.co.kr/Recruit/GI_Read/5584657/Ext?siteCode=WN&sc=,worknet:5584657,2026-09-08 14:59:52,학력무관,,부산 서구,worknet
잡코리아부산,치사랑재가복지센터,해운대구 우동 요양보호사 선생님 모십니다,,경력무관,정규직,부산 해운대구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5585594/Ext?siteCode=WN&sc=,worknet:5585594,2026-09-08 14:59:52,학력무관,,부산 해운대구,worknet
잡코리아부산,영도자동차학원,학과강사 및 검정원 모집,,경력무관,계약직,부산 영도구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5585933/Ext?siteCode=WN&sc=,worknet:5585933,2026-09-08 14:59:52,학력무관,,부산 영도구,worknet
잡코리아부산,디에스테크,CNC 인원 채용,,경력,정규직,부산 강서구,,2026-10-20,https://www.jobkorea.co.kr/Recruit/GI_Read/5584680/Ext?siteCode=WN&sc=,worknet:5584680,2026-09-08 14:59:52,학력무관,,부산 강서구,worknet
잡코리아부산,함께노인주간보호센터,방문요양 요양보호사 구합니다(개금 백병원 근처),,경력,정규직,부산 부산진구,,2026-09-30,https://www.jobkorea.co.kr/Recruit/GI_Read/5586450/Ext?siteCode=WN&sc=,worknet:5586450,2026-09-08 14:59:52,학력무관,,부산 부산진구,worknet
잡코리아부산,대진정기（주),부산 지하철 2호선 모덕역-cnc 단순조작원 모집...,,경력무관,계약직,부산 사상구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5587135/Ext?siteCode=WN&sc=,worknet:5587135,2026-09-08 14:59:52,학력무관,,부산 사상구,worknet
잡코리아부산,효성방문요양센터,[방문요양] 부산광역시 연제구 연제로7 (연제구청...,,경력무관,정규직,부산 연제구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5587007/Ext?siteCode=WN&sc=,worknet:5587007,2026-09-08 14:59:52,학력무관,,부산 연제구,worknet
잡코리아부산,성진수산(주),게맛살 생산직(단순가공업무) 직원 채용모집,,경력무관,정규직,부산 서구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5587022/Ext?siteCode=WN&sc=,worknet:5587022,2026-09-08 14:59:52,학력무관,,부산 서구,worknet
잡코리아부산,(주)흥진티엔디,(주)흥진티엔디 - 제관사(취부사) 경력직 모집,,경력,정규직,부산 강서구,,2026-09-15,https://www.jobkorea.co.kr/Recruit/GI_Read/5587292/Ext?siteCode=WN&sc=,worknet:5587292,2026-09-08 14:59:52,학력무관,,부산 강서구,worknet
잡코리아부산,지피인터내셔날（GP International）,AUTO CAD 설계 경력자 구인합니다 [주임~대...,,경력,정규직,부산 강서구,,2026-09-30,https://www.jobkorea.co.kr/Recruit/GI_Read/5587361/Ext?siteCode=WN&sc=,worknet:5587361,2026-09-08 14:59:52,학력무관,"3,000만원 이상",부산 강서구,worknet
잡코리아부산,배병문세무회계사무소,회계사무소 경력 직원 구합니다,,경력,정규직,부산 연제구,,2026-09-11,https://www.jobkorea.co.kr/Recruit/GI_Read/5587477/Ext?siteCode=WN&sc=,worknet:5587477,2026-09-08 14:59:52,학력무관,"3,000~4,000만원",부산 연제구,worknet
잡코리아부산,금호노인복지센터,요양보호사 구합니다,,경력무관,정규직,부산 사상구,,2026-10-23,https://www.jobkorea.co.kr/Recruit/GI_Read/5587225/Ext?siteCode=WN&sc=,worknet:5587225,2026-09-08 14:59:52,학력무관,,부산 사상구,worknet
